ticker,model,horizon,cost_bps,strategy,n_trades,n_long,n_short,hit_rate,gross_total_return,net_total_return,gross_ann_return,net_ann_return,ann_volatility,gross_sharpe,net_sharpe,max_drawdown,avg_win,avg_loss,win_loss_ratio,avg_trade_return,turnover_per_year,buy_and_hold_total_return,buy_and_hold_ann_return,buy_and_hold_sharpe
AAPL,XGBoost,1,10.0,sign,1229,603,626,0.4564686737184703,-0.02579464545712662,-0.7152145331422308,-0.005344136589863879,-0.22704939344542097,0.3184698259051257,0.14129016853201629,-0.6499935874212799,-0.8397737788124721,0.014601058532721032,-0.013773571650939674,1.0600778725193551,-0.0008214418437519965,252.0,2.156346904128529,0.26532287015579326,0.9002255016894991
AAPL,XGBoost,1,25.0,sign,1229,603,626,0.42148087876322216,-0.02579464545712662,-0.9550929187187914,-0.005344136589863879,-0.470745903014828,0.3184698259051257,0.14129016853201629,-1.836919221351223,-0.9726211768011122,0.014249753476985393,-0.014394408336216087,0.9899506213904781,-0.0023214418437519963,252.0,2.156346904128529,0.26532287015579326,0.9002255016894991
AAPL,LightGBM,5,0.0,sign,245,135,110,0.49795918367346936,-0.40682014216506757,-0.40682014216506757,-0.1018658678296106,-0.1018658678296106,0.2840962279485243,-0.23468279712216764,-0.23468279712216764,-0.6161345922689759,0.02954709789995903,-0.03194185660034168,0.9250275671090129,-0.0013228670124368377,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,LightGBM,5,5.0,sign,245,135,110,0.49387755102040815,-0.40682014216506757,-0.47541632418516633,-0.1018658678296106,-0.12428680024907257,0.2840962279485243,-0.23468279712216764,-0.3233851364033706,-0.6529443172630311,0.02928743764806703,-0.03218050301179948,0.9100988147179782,-0.0018228670124368373,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,LightGBM,5,10.0,sign,245,135,110,0.4816326530612245,-0.40682014216506757,-0.5361086024531118,-0.1018658678296106,-0.14615886969062053,0.2840962279485243,-0.23468279712216764,-0.4120874756845739,-0.6896060622325677,0.029528034369821664,-0.03191661790303923,0.9251617592918543,-0.0023228670124368386,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,LightGBM,5,25.0,sign,245,135,110,0.46938775510204084,-0.40682014216506757,-0.6793289794564022,-0.1018658678296106,-0.20861206159719492,0.2840962279485243,-0.23468279712216764,-0.6781944935281831,-0.7780226079738649,0.02877807334943634,-0.0326621604094785,0.881082971507451,-0.003822867012436839,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,Random Forest,5,0.0,sign,245,161,84,0.5224489795918368,-0.22094414679634033,-0.22094414679634033,-0.05006451538932377,-0.05006451538932377,0.28424782043520863,-0.03864237906875618,-0.03864237906875618,-0.5927861601725977,0.029219530479411473,-0.03242302909634496,0.9011968126909334,-0.0002179367465620054,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,Random Forest,5,5.0,sign,245,161,84,0.5183673469387755,-0.22094414679634033,-0.31094003113061364,-0.05006451538932377,-0.07375226616830488,0.28424782043520863,-0.03864237906875618,-0.12729741241753117,-0.63155312387817,0.028945936322722656,-0.03264430860926668,0.8867069806620387,-0.0007179367465620059,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,Random Forest,5,10.0,sign,245,161,84,0.5020408163265306,-0.22094414679634033,-0.3905772289001116,-0.05006451538932377,-0.09686078644016094,0.28424782043520863,-0.03864237906875618,-0.21595244576630612,-0.6675876010551614,0.02938257527872502,-0.03206927264090876,0.916222067389315,-0.0012179367465620062,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,Random Forest,5,25.0,sign,245,161,84,0.4897959183673469,-0.22094414679634033,-0.5785531880965199,-0.05006451538932377,-0.16284817648793526,0.28424782043520863,-0.03864237906875618,-0.4819175458126309,-0.7560950702287746,0.02859875078142433,-0.03278195677342889,0.8723930355678091,-0.002717936746562007,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,XGBoost,5,0.0,sign,245,141,104,0.47346938775510206,-0.5989843067775125,-0.5989843067775125,-0.17136242183364048,-0.17136242183364048,0.2834909826631784,-0.5194872557934334,-0.5194872557934334,-0.7733016208498595,0.02938663233876967,-0.03197476708790501,0.9190569631978853,-0.0029220228695610783,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,XGBoost,5,5.0,sign,245,141,104,0.46938775510204084,-0.5989843067775125,-0.6454276834994694,-0.17136242183364048,-0.19208094789004004,0.2834909826631784,-0.5194872557934334,-0.6083789720775475,-0.7958660036865548,0.029138116199290354,-0.0322252228150835,0.9042021638296267,-0.0034220228695610783,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,XGBoost,5,10.0,sign,245,141,104,0.45714285714285713,-0.5989843067775125,-0.6865116782506862,-0.17136242183364048,-0.2122914882978162,0.2834909826631784,-0.5194872557934334,-0.697270688361662,-0.8161941771377935,0.029414388063761048,-0.03199478997130603,0.9193493093763337,-0.003922022869561079,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,XGBoost,5,25.0,sign,245,141,104,0.4448979591836735,-0.5989843067775125,-0.7834245441822494,-0.17136242183364048,-0.26999585045386887,0.2834909826631784,-0.5194872557934334,-0.9639458372140046,-0.8658616855153914,0.028703713739715406,-0.03277279706376063,0.8758396081930793,-0.00542202286956108,50.4,2.1947688241551115,0.26965001056883575,0.9098332521719756
AAPL,LightGBM,15,0.0,sign,81,62,19,0.5308641975308642,0.5243076014904884,0.5243076014904884,0.09136649433337518,0.09136649433337518,0.2924170848887267,0.4438021713623368,0.4438021713623368,-0.42516031365518725,0.06159162821401244,-0.053229934065195175,1.1570863142264276,0.007724722453396528,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,LightGBM,15,5.0,sign,81,62,19,0.5308641975308642,0.5243076014904884,0.4639511502766944,0.09136649433337518,0.08225958271913791,0.2924170848887267,0.4438021713623368,0.41507607964578586,-0.43644069739413216,0.06109162821401244,-0.05372993406519516,1.137012901223454,0.007224722453396526,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,LightGBM,15,10.0,sign,81,62,19,0.5308641975308642,0.5243076014904884,0.4059560813536851,0.09136649433337518,0.07322415311334662,0.2924170848887267,0.4438021713623368,0.38634998792923503,-0.44750530675194444,0.060591628214012434,-0.054229934065195155,1.1173096419621174,0.006724722453396527,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,LightGBM,15,25.0,sign,81,62,19,0.5185185185185185,0.5243076014904884,0.24524375029436052,0.09136649433337518,0.04654151775296245,0.2924170848887267,0.4438021713623368,0.3001717127795824,-0.4794443296713996,0.06050143202780609,-0.05430404170365994,1.1141239239238516,0.005224722453396525,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,Random Forest,15,0.0,sign,81,62,19,0.5061728395061729,0.46857515136326366,0.46857515136326366,0.08296769823279226,0.08296769823279226,0.29261805416789566,0.41702068136429465,0.41702068136429465,-0.3462480629145027,0.06414055773492956,-0.05103536601369598,1.2567864746520412,0.007263558352892258,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,Random Forest,15,5.0,sign,81,62,19,0.5061728395061729,0.46857515136326366,0.4103993517457285,0.08296769823279226,0.07392674390558773,0.29261805416789566,0.41702068136429465,0.3883143186489567,-0.34900217986546245,0.06364055773492956,-0.05153536601369598,1.234890962412424,0.0067635583528922565,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,Random Forest,15,10.0,sign,81,62,19,0.5061728395061729,0.46857515136326366,0.3545006422643644,0.08296769823279226,0.06495678634174151,0.29261805416789566,0.41702068136429465,0.3596079559336189,-0.3517461408589977,0.06314055773492958,-0.05203536601369598,1.2134162315358876,0.006263558352892257,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,Random Forest,15,25.0,sign,81,62,19,0.49382716049382713,0.46857515136326366,0.19960321840882678,0.08296769823279226,0.038467688821730794,0.29261805416789566,0.41702068136429465,0.27348886778760517,-0.39053197117289906,0.06318457497743583,-0.05223255542715026,1.2096780343355125,0.0047635583528922555,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,XGBoost,15,0.0,sign,81,61,20,0.5432098765432098,0.6934281771066346,0.6934281771066346,0.11544439388088046,0.11544439388088046,0.291785324754607,0.5193678918438235,0.5193678918438235,-0.33552839504024023,0.06138449700832874,-0.05325026052198614,1.1527548674242467,0.009020471963617003,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,XGBoost,15,5.0,sign,81,61,20,0.5432098765432098,0.6934281771066346,0.6264612584825178,0.11544439388088046,0.10614869913675773,0.29178532475460706,0.5193678918438235,0.4905796037177345,-0.3481942210126642,0.06088449700832872,-0.053750260521986136,1.1327293378126861,0.008520471963617,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,XGBoost,15,10.0,sign,81,61,20,0.5432098765432098,0.6934281771066346,0.5621109870923251,0.11544439388088046,0.0969258730935052,0.291785324754607,0.5193678918438235,0.461791315591646,-0.36062487532144616,0.060384497008328736,-0.054250260521986136,1.1130729406148485,0.008020471963617002,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
AAPL,XGBoost,15,25.0,sign,81,61,20,0.5185185185185185,0.6934281771066346,0.3837690932768165,0.11544439388088046,0.06968927388572732,0.291785324754607,0.5193678918438235,0.37542645121337964,-0.39654793839586433,0.061711775818623936,-0.052916316803313546,1.1662144976567914,0.0065204719636169995,16.8,2.0881388105391205,0.26314459848803207,0.8921685136319947
