entry_date,exit_date,position,gross_return,net_return,gross_equity,net_equity,ticker,model,horizon,cost_bps,strategy
2021-05-18,2021-05-19,1,-0.0012815060846637083,-0.0022815060846637083,1.233249486023549,0.8954596394463497,AAPL,LightGBM,1,10.0,sign
2021-05-19,2021-05-20,1,0.021012070461853494,0.020012070461853493,1.2591626111209204,0.913379640846696,AAPL,LightGBM,1,10.0,sign
2021-05-20,2021-05-21,-1,0.014767082628783457,0.013767082628783456,1.2777567694424177,0.925954213833681,AAPL,LightGBM,1,10.0,sign
2021-05-21,2021-05-24,1,0.01331418452429367,0.01231418452429367,1.2947690588479395,0.9373565848838762,AAPL,LightGBM,1,10.0,sign
2021-05-24,2021-05-25,1,-0.0015735401309459052,-0.002573540130945905,1.292731687773535,0.9349442600956711,AAPL,LightGBM,1,10.0,sign
2021-05-25,2021-05-26,1,-0.0003940350760958111,-0.0013940350760958111,1.2922223061445717,0.9336409150029032,AAPL,LightGBM,1,10.0,sign
2021-05-26,2021-05-27,1,-0.012376820762394547,-0.013376820762394548,1.2762287022762522,0.9211517678264713,AAPL,LightGBM,1,10.0,sign
2021-05-27,2021-05-28,1,-0.005348005870638883,-0.006348005870638883,1.269403423684201,0.9153042909965595,AAPL,LightGBM,1,10.0,sign
2021-05-28,2021-06-01,1,-0.002648277260559384,-0.003648277260559384,1.266041691462782,0.9119650071652243,AAPL,LightGBM,1,10.0,sign
2021-06-01,2021-06-02,1,0.006276140867059743,0.005276140867059743,1.2739875474619728,0.9167766630088573,AAPL,LightGBM,1,10.0,sign
2021-06-02,2021-06-03,1,-0.012154139395007202,-0.013154139395007203,1.2585033252226168,0.9047172549895492,AAPL,LightGBM,1,10.0,sign
2021-06-03,2021-06-04,1,0.019022166559055975,0.018022166559055974,1.2824427850901272,0.921022220047823,AAPL,LightGBM,1,10.0,sign
2021-06-04,2021-06-07,-1,-7.945139629006448e-05,-0.0010794513962900645,1.2823408932201896,0.9200280213263782,AAPL,LightGBM,1,10.0,sign
2021-06-07,2021-06-08,1,0.006671932706195927,0.005671932706195927,1.2908965853661578,0.9252463583511561,AAPL,LightGBM,1,10.0,sign
2021-06-08,2021-06-09,-1,-0.003077161087438496,-0.004077161087438496,1.286924288625762,0.9214739799025926,AAPL,LightGBM,1,10.0,sign
2021-06-09,2021-06-10,1,-0.008023257021182562,-0.009023257021182562,1.276598964291315,0.9131592833435995,AAPL,LightGBM,1,10.0,sign
2021-06-10,2021-06-11,1,0.009832668763525065,0.008832668763525064,1.2891513390510505,0.9212249168217114,AAPL,LightGBM,1,10.0,sign
2021-06-11,2021-06-14,1,0.024577913552578545,0.023577913552578544,1.320835989218438,0.9429454782730149,AAPL,LightGBM,1,10.0,sign
2021-06-14,2021-06-15,1,-0.006437740384699686,-0.007437740384699686,1.3123327900290818,0.9359320946086938,AAPL,LightGBM,1,10.0,sign
2021-06-15,2021-06-16,1,0.003933928642679829,0.002933928642679829,1.317495413580505,0.9386780525886697,AAPL,LightGBM,1,10.0,sign
2021-06-16,2021-06-17,-1,-0.012600841079968284,-0.013600841079968284,1.30089386325039,0.925911241570157,AAPL,LightGBM,1,10.0,sign
2021-06-17,2021-06-18,1,-0.010091711359132227,-0.011091711359132228,1.2877656178736006,0.9156413013344851,AAPL,LightGBM,1,10.0,sign
2021-06-18,2021-06-21,1,0.014103911108376721,0.01310391110837672,1.3059281496765136,0.9276397835543306,AAPL,LightGBM,1,10.0,sign
2021-06-21,2021-06-22,1,0.012698357044814257,0.011698357044814256,1.3225112915959796,0.9384916449513233,AAPL,LightGBM,1,10.0,sign
2021-06-22,2021-06-23,1,-0.002089855114387973,-0.003089855114387973,1.3197474346094018,0.9355918417423601,AAPL,LightGBM,1,10.0,sign
2021-06-23,2021-06-24,1,-0.0021689849869261923,-0.0031689849869261924,1.3168849222371997,0.932626965241988,AAPL,LightGBM,1,10.0,sign
2021-06-24,2021-06-25,1,-0.00224872980678148,-0.00324872980678148,1.3139236038604638,0.9295971122213982,AAPL,LightGBM,1,10.0,sign
2021-06-25,2021-06-28,1,0.012546000760933262,0.011546000760933262,1.3304080903943054,0.9403302411864677,AAPL,LightGBM,1,10.0,sign
2021-06-28,2021-06-29,-1,-0.011500245331623304,-0.012500245331623305,1.3151080709635945,0.9285758824788923,AAPL,LightGBM,1,10.0,sign
2021-06-29,2021-06-30,1,0.0046211756352296796,0.0036211756352296795,1.3211854163388255,0.9319384188399868,AAPL,LightGBM,1,10.0,sign
2021-06-30,2021-07-01,-1,-0.002263416642797056,-0.003263416642797056,1.3181950232792634,0.9288971154938824,AAPL,LightGBM,1,10.0,sign
2021-07-01,2021-07-02,1,0.01959643299833358,0.01859643299833358,1.3440269437316923,0.9461712884645098,AAPL,LightGBM,1,10.0,sign
2021-07-02,2021-07-06,1,0.01471847284778427,0.013718472847784269,1.3638089678096976,0.9591513135946633,AAPL,LightGBM,1,10.0,sign
2021-07-06,2021-07-07,-1,-0.01795523852305836,-0.01895523852305836,1.3393214524927886,0.9409703716657717,AAPL,LightGBM,1,10.0,sign
2021-07-07,2021-07-08,-1,0.009199707848613237,0.008199707848613236,1.3516428185711025,0.9486860538076322,AAPL,LightGBM,1,10.0,sign
2021-07-08,2021-07-09,-1,-0.013054977977341231,-0.014054977977341232,1.3339971513414253,0.9353522922139551,AAPL,LightGBM,1,10.0,sign
2021-07-09,2021-07-12,-1,0.004203711720665804,0.0032037117206658037,1.339604890801854,0.9383488913154726,AAPL,LightGBM,1,10.0,sign
2021-07-12,2021-07-13,1,0.007889269132515198,0.0068892691325151975,1.3501733943166236,0.9448134293679422,AAPL,LightGBM,1,10.0,sign
2021-07-13,2021-07-14,-1,-0.024100484218248397,-0.025100484218248398,1.317633561734997,0.921098154794903,AAPL,LightGBM,1,10.0,sign
2021-07-14,2021-07-15,1,-0.004492109932034749,-0.005492109932034749,1.311714606925545,0.916039382470575,AAPL,LightGBM,1,10.0,sign
2021-07-15,2021-07-16,-1,0.014075945568625792,0.01307594556862579,1.3301782303342002,0.9280174635744779,AAPL,LightGBM,1,10.0,sign
2021-07-16,2021-07-19,1,-0.026914423511397723,-0.027914423511397723,1.294377250097344,0.9021123910702868,AAPL,LightGBM,1,10.0,sign
2021-07-19,2021-07-20,1,0.025974005107115117,0.024974005107115116,1.3279974114019062,0.9246417505320679,AAPL,LightGBM,1,10.0,sign
2021-07-20,2021-07-21,-1,0.005131714206784155,0.004131714206784155,1.3348123145845698,0.9284621059889271,AAPL,LightGBM,1,10.0,sign
2021-07-21,2021-07-22,1,0.009628674099327439,0.008628674099327438,1.3476647873454737,0.9364735029150807,AAPL,LightGBM,1,10.0,sign
2021-07-22,2021-07-23,1,0.011989063148829748,0.010989063148829747,1.3638220255844127,0.9467644693758203,AAPL,LightGBM,1,10.0,sign
2021-07-23,2021-07-26,1,0.002894506876931713,0.0018945068769317128,1.3677696178163776,0.9485581211738875,AAPL,LightGBM,1,10.0,sign
2021-07-26,2021-07-27,-1,0.014900336524955593,0.013900336524955592,1.3881498454104515,0.961743398271684,AAPL,LightGBM,1,10.0,sign
2021-07-27,2021-07-28,1,-0.012196010716187922,-0.013196010716187923,1.371219955020151,0.9490522220818679,AAPL,LightGBM,1,10.0,sign
2021-07-28,2021-07-29,1,0.0045523774421245555,0.0035523774421245555,1.3774622658115756,0.9524236137869898,AAPL,LightGBM,1,10.0,sign
2021-07-29,2021-07-30,-1,-0.001510582406104799,-0.002510582406104799,1.3753814955477675,0.9500324758190575,AAPL,LightGBM,1,10.0,sign
2021-07-30,2021-08-02,-1,0.002330977214232255,0.0013309772142322549,1.378587478474766,0.9512969473971533,AAPL,LightGBM,1,10.0,sign
2021-08-02,2021-08-03,1,0.012644284523559701,0.0116442845235597,1.3960187307932177,0.9623741197190396,AAPL,LightGBM,1,10.0,sign
2021-08-03,2021-08-04,1,-0.00278232668574363,-0.00378232668574363,1.3921345506247338,0.9587341064043573,AAPL,LightGBM,1,10.0,sign
2021-08-04,2021-08-05,1,0.0007485580989179397,-0.00025144190108206035,1.3931766442173874,0.9584930404780108,AAPL,LightGBM,1,10.0,sign
2021-08-05,2021-08-06,1,-0.006255937605185613,-0.007255937605185613,1.3844610180581616,0.9515382747812977,AAPL,LightGBM,1,10.0,sign
2021-08-06,2021-08-09,-1,0.0003421585600564825,-0.0006578414399435175,1.3849347232465548,0.9509123134724542,AAPL,LightGBM,1,10.0,sign
2021-08-09,2021-08-10,1,-0.00335403002709167,-0.00435403002709167,1.380289610599224,0.9467720127064639,AAPL,LightGBM,1,10.0,sign
2021-08-10,2021-08-11,1,0.00178567648308392,0.00078567648308392,1.3827543612967161,0.9475158692116895,AAPL,LightGBM,1,10.0,sign
2021-08-11,2021-08-12,1,0.020773335846824503,0.019773335846824502,1.411478782037594,0.9662514187138079,AAPL,LightGBM,1,10.0,sign
2021-08-12,2021-08-13,1,0.0014104823341263284,0.0004104823341263284,1.4134696479246522,0.9666480478515146,AAPL,LightGBM,1,10.0,sign
2021-08-13,2021-08-16,1,0.013547880154139325,0.012547880154139324,1.432619165316249,0.9787774317071882,AAPL,LightGBM,1,10.0,sign
2021-08-16,2021-08-17,1,-0.006154001494375949,-0.007154001494375949,1.4238028248320211,0.9717752564980936,AAPL,LightGBM,1,10.0,sign
2021-08-17,2021-08-18,1,-0.025501043803157875,-0.026501043803157875,1.38749436662892,0.9460221978588126,AAPL,LightGBM,1,10.0,sign
2021-08-18,2021-08-19,-1,-0.002323014050784167,-0.003323014050784167,1.384271197719857,0.9428785528029741,AAPL,LightGBM,1,10.0,sign
2021-08-19,2021-08-20,-1,-0.010156820205591055,-0.011156820205591056,1.3702114040488382,0.9323590263136434,AAPL,LightGBM,1,10.0,sign
2021-08-20,2021-08-23,-1,-0.010257131030562805,-0.011257131030562806,1.3561569661379378,0.9218633385869028,AAPL,LightGBM,1,10.0,sign
2021-08-23,2021-08-24,-1,0.0006012396810035625,-0.0003987603189964375,1.3569723415196493,0.9214957360679368,AAPL,LightGBM,1,10.0,sign
2021-08-24,2021-08-25,1,-0.008421297606974743,-0.009421297606974743,1.345544873587279,0.9128140504948825,AAPL,LightGBM,1,10.0,sign
2021-08-25,2021-08-26,1,-0.005527145597501004,-0.006527145597501004,1.3381078511629911,0.9068559802838578,AAPL,LightGBM,1,10.0,sign
2021-08-26,2021-08-27,-1,-0.007184579541948732,-0.008184579541948733,1.3284941088706046,0.8994337453801327,AAPL,LightGBM,1,10.0,sign
2021-08-27,2021-08-30,1,0.03041715227469921,0.02941715227469921,1.3689031164761627,0.925892524828983,AAPL,LightGBM,1,10.0,sign
2021-08-30,2021-08-31,1,-0.008424721311841354,-0.009424721311841355,1.3573704892169398,0.9171662458177526,AAPL,LightGBM,1,10.0,sign
2021-08-31,2021-09-01,-1,-0.004478644981759983,-0.005478644981759983,1.3512913086870193,0.9121414175676635,AAPL,LightGBM,1,10.0,sign
2021-09-01,2021-09-02,1,0.007474915944589711,0.006474915944589711,1.3613920976361094,0.9180474565759932,AAPL,LightGBM,1,10.0,sign
2021-09-02,2021-09-03,1,0.0042304535053308,0.0032304535053308,1.3671514036076837,0.9210131662001493,AAPL,LightGBM,1,10.0,sign
2021-09-03,2021-09-07,-1,-0.01548930228372547,-0.01648930228372547,1.3459751822495847,0.9058263016953839,AAPL,LightGBM,1,10.0,sign
2021-09-07,2021-09-08,1,-0.010083616098260806,-0.011083616098260807,1.3324028852339933,0.895786470715685,AAPL,LightGBM,1,10.0,sign
2021-09-08,2021-09-09,-1,0.006704875778740793,0.005704875778740793,1.341336481066723,0.9008968212553946,AAPL,LightGBM,1,10.0,sign
2021-09-09,2021-09-10,1,-0.03310187486902216,-0.034101874869022164,1.2969357287131977,0.8701745505870433,AAPL,LightGBM,1,10.0,sign
2021-09-10,2021-09-13,-1,-0.003893413615506436,-0.004893413615506436,1.2918862214885891,0.8659164265933335,AAPL,LightGBM,1,10.0,sign
2021-09-13,2021-09-14,1,-0.009562072252685905,-0.010562072252685906,1.279533112096466,0.856770554730867,AAPL,LightGBM,1,10.0,sign
2021-09-14,2021-09-15,1,0.006143692223250508,0.0051436922232505075,1.2873941697266444,0.8611775187703463,AAPL,LightGBM,1,10.0,sign
2021-09-15,2021-09-16,-1,0.0016104508832446296,0.0006104508832446296,1.2894674548043648,0.8617032253473101,AAPL,LightGBM,1,10.0,sign
2021-09-16,2021-09-17,-1,0.018347979371765355,0.017347979371765354,1.313126577065678,0.876652035125219,AAPL,LightGBM,1,10.0,sign
2021-09-17,2021-09-20,1,-0.02136105141269684,-0.022361051412696842,1.2850768127415995,0.8570491738967387,AAPL,LightGBM,1,10.0,sign
2021-09-20,2021-09-21,1,0.003427943374884501,0.002427943374884501,1.2894819832880546,0.8591300407604516,AAPL,LightGBM,1,10.0,sign
2021-09-21,2021-09-22,-1,-0.016872436389261614,-0.017872436389261614,1.267725280549928,0.8437752937568567,AAPL,LightGBM,1,10.0,sign
2021-09-22,2021-09-23,-1,-0.0067192025130498045,-0.0077192025130498046,1.2592071776590001,0.8372620213888394,AAPL,LightGBM,1,10.0,sign
2021-09-23,2021-09-24,-1,-0.0006129288072487249,-0.001612928807248725,1.2584353733055187,0.8359115773553261,AAPL,LightGBM,1,10.0,sign
2021-09-24,2021-09-27,-1,0.010549980064493591,0.00954998006449359,1.2717118414063455,0.8438945162547489,AAPL,LightGBM,1,10.0,sign
2021-09-27,2021-09-28,1,-0.0238012765446467,-0.0248012765446467,1.2414434761839312,0.822964854982604,AAPL,LightGBM,1,10.0,sign
2021-09-28,2021-09-29,1,0.006482969101571312,0.005482969101571312,1.249491715881379,0.8274771458541528,AAPL,LightGBM,1,10.0,sign
2021-09-29,2021-09-30,1,-0.009311781936598096,-0.010311781936598097,1.2378567214915057,0.8189443819685862,AAPL,LightGBM,1,10.0,sign
2021-09-30,2021-10-01,1,0.00812716534617941,0.00712716534617941,1.2479169877419467,0.8247811339882011,AAPL,LightGBM,1,10.0,sign
2021-10-01,2021-10-04,1,-0.02460564077824645,-0.025605640778246452,1.217211190620497,0.8036620845506245,AAPL,LightGBM,1,10.0,sign
2021-10-04,2021-10-05,-1,-0.014158410445197056,-0.015158410445197057,1.199977414985205,0.7914798448137634,AAPL,LightGBM,1,10.0,sign
2021-10-05,2021-10-06,1,0.00630713192402288,0.00530713192402288,1.2075458308473646,0.7956803327653953,AAPL,LightGBM,1,10.0,sign
2021-10-06,2021-10-07,1,0.009084459761498742,0.008084459761498741,1.218515732357863,0.8021129783986531,AAPL,LightGBM,1,10.0,sign
2021-10-07,2021-10-08,1,-0.00272174895611621,-0.00372174895611621,1.2151992384353068,0.7991277152586107,AAPL,LightGBM,1,10.0,sign
2021-10-08,2021-10-11,-1,0.0006297854565047167,-0.0003702145434952833,1.2159645532424288,0.7988318665563118,AAPL,LightGBM,1,10.0,sign
2021-10-11,2021-10-12,1,-0.009103025516294383,-0.010103025516294384,1.2048955968873534,0.7907612478252642,AAPL,LightGBM,1,10.0,sign
2021-10-12,2021-10-13,1,-0.004239918507647045,-0.005239918507647045,1.1997869377463282,0.7866177233276546,AAPL,LightGBM,1,10.0,sign
2021-10-13,2021-10-14,1,0.02022561046524851,0.01922561046524851,1.2240533609904787,0.8017409292614127,AAPL,LightGBM,1,10.0,sign
2021-10-14,2021-10-15,1,0.007512533892058082,0.006512533892058082,1.2332491033506072,0.8069622942358778,AAPL,LightGBM,1,10.0,sign
2021-10-15,2021-10-18,-1,-0.01180617755525204,-0.01280617755525204,1.2186891454665947,0.7966281918154996,AAPL,LightGBM,1,10.0,sign
2021-10-18,2021-10-19,1,0.01508011879261173,0.014080118792611729,1.2370671225514973,0.8078448113898052,AAPL,LightGBM,1,10.0,sign
2021-10-19,2021-10-20,-1,-0.003361118704377386,-0.004361118704377386,1.232909193107319,0.804321704272619,AAPL,LightGBM,1,10.0,sign
2021-10-20,2021-10-21,-1,-0.0014739463272126496,-0.0024739463272126496,1.2310919511303517,0.8023318555464363,AAPL,LightGBM,1,10.0,sign
2021-10-21,2021-10-22,-1,0.005284943194491021,0.004284943194491021,1.2375982021592709,0.8057698019705835,AAPL,LightGBM,1,10.0,sign
2021-10-22,2021-10-25,-1,0.0003362906109138919,-0.0006637093890861081,1.2380143948147408,0.8052350049875735,AAPL,LightGBM,1,10.0,sign
2021-10-25,2021-10-26,1,0.004574865025313457,0.003574865025313457,1.2436781435704134,0.8081136114440618,AAPL,LightGBM,1,10.0,sign
2021-10-26,2021-10-27,1,-0.0031476104851951847,-0.004147610485195185,1.2397635292055031,0.8047618709560075,AAPL,LightGBM,1,10.0,sign
2021-10-27,2021-10-28,1,0.02499160946030532,0.02399160946030532,1.270747215150537,0.8240694034725288,AAPL,LightGBM,1,10.0,sign
2021-10-28,2021-10-29,1,-0.0181556278395828,-0.0191556278395828,1.2476760016340775,0.808283836665622,AAPL,LightGBM,1,10.0,sign
2021-10-29,2021-11-01,1,-0.005607452074619768,-0.006607452074619768,1.2406797182502611,0.802943139952164,AAPL,LightGBM,1,10.0,sign
2021-11-01,2021-11-02,1,0.007115987586049588,0.006115987586049588,1.2495083797235935,0.8078539302284152,AAPL,LightGBM,1,10.0,sign
2021-11-02,2021-11-03,1,0.009798701365408391,0.00879870136540839,1.2617519391900802,0.8149619957073666,AAPL,LightGBM,1,10.0,sign
2021-11-03,2021-11-04,1,-0.003498572579567205,-0.004498572579567205,1.257337608453414,0.8112958300200881,AAPL,LightGBM,1,10.0,sign
2021-11-04,2021-11-05,1,0.0021197141706292832,0.0011197141706292832,1.260002804799318,0.8122042494575341,AAPL,LightGBM,1,10.0,sign
2021-11-05,2021-11-08,1,-0.005552593499925207,-0.006552593499925207,1.2530065214155017,0.806882205171927,AAPL,LightGBM,1,10.0,sign
2021-11-08,2021-11-09,-1,-0.0024594197765426262,-0.0034594197765426262,1.2499248523965956,0.8040908609140149,AAPL,LightGBM,1,10.0,sign
2021-11-09,2021-11-10,1,-0.01916318172822462,-0.020163181728224622,1.2259723153034954,0.7878778307594011,AAPL,LightGBM,1,10.0,sign
2021-11-10,2021-11-11,-1,0.0003380411869712274,-0.0006619588130287726,1.2263867444401546,0.7873562880857399,AAPL,LightGBM,1,10.0,sign
2021-11-11,2021-11-12,1,0.014336988205730705,0.013336988205730704,1.2439694367308576,0.7978572496136473,AAPL,LightGBM,1,10.0,sign
2021-11-12,2021-11-15,1,6.663448543164918e-05,-0.0009333655145683508,1.2440523279941669,0.7971125571713096,AAPL,LightGBM,1,10.0,sign
2021-11-15,2021-11-16,1,0.006666666666666599,0.0056666666666665986,1.2523460101807946,0.8016295283286137,AAPL,LightGBM,1,10.0,sign
2021-11-16,2021-11-17,1,0.016490102603735624,0.015490102603735623,1.2729973243840549,0.814046851972608,AAPL,LightGBM,1,10.0,sign
2021-11-17,2021-11-18,-1,-0.02853599235957094,-0.02953599235957094,1.2366710824616773,0.7900031703724122,AAPL,LightGBM,1,10.0,sign
2021-11-18,2021-11-19,-1,-0.016976043690765552,-0.017976043690765553,1.2156773001347017,0.7758020388659544,AAPL,LightGBM,1,10.0,sign
2021-11-19,2021-11-22,-1,-0.002927444483147079,-0.003927444483147079,1.2121184723291352,0.7727551194283961,AAPL,LightGBM,1,10.0,sign
2021-11-22,2021-11-23,-1,-0.0024220555167078217,-0.0034220555167078217,1.2091826540963269,0.770110708508892,AAPL,LightGBM,1,10.0,sign
2021-11-23,2021-11-24,1,0.003283555958565998,0.002283555958565998,1.2131530730051796,0.771869299406063,AAPL,LightGBM,1,10.0,sign
2021-11-24,2021-11-26,1,-0.031678429081589354,-0.032678429081589355,1.1747222894168727,0.7466458232451659,AAPL,LightGBM,1,10.0,sign
2021-11-26,2021-11-29,-1,-0.02187365594013646,-0.02287365594013646,1.1490268182329586,0.729567303575116,AAPL,LightGBM,1,10.0,sign
2021-11-29,2021-11-30,-1,-0.031577617231232535,-0.032577617231232536,1.1127432891783773,0.7057997392148234,AAPL,LightGBM,1,10.0,sign
2021-11-30,2021-12-01,-1,0.003206284147078464,0.002206284147078464,1.1163110603462378,0.7073569339904652,AAPL,LightGBM,1,10.0,sign
2021-12-01,2021-12-02,-1,0.006129815739731703,0.005129815739731703,1.123153841454385,0.7109855447240578,AAPL,LightGBM,1,10.0,sign
2021-12-02,2021-12-03,1,-0.011724464053185835,-0.012724464053185836,1.1099854646140555,0.7019386347178818,AAPL,LightGBM,1,10.0,sign
2021-12-03,2021-12-06,1,0.021502787105003085,0.020502787105003084,1.1338532457492994,0.7163303331062789,AAPL,LightGBM,1,10.0,sign
2021-12-06,2021-12-07,-1,-0.035446316791349686,-0.03644631679134969,1.0936623244055697,0.6902227308586344,AAPL,LightGBM,1,10.0,sign
2021-12-07,2021-12-08,-1,-0.02278308985945654,-0.02378308985945654,1.0687453173927355,0.673807101627584,AAPL,LightGBM,1,10.0,sign
2021-12-08,2021-12-09,-1,0.0029700951966102895,0.0019700951966102895,1.0719195927263234,0.6751345657619424,AAPL,LightGBM,1,10.0,sign
2021-12-09,2021-12-10,1,0.028013287454401015,0.027013287454401014,1.1019475844053703,0.6933721698572719,AAPL,LightGBM,1,10.0,sign
2021-12-10,2021-12-13,-1,0.020674235264256824,0.019674235264256823,1.1247295080142465,0.7070137370527321,AAPL,LightGBM,1,10.0,sign
2021-12-13,2021-12-14,1,-0.008023236702153325,-0.009023236702153326,1.1157055369455517,0.7006341847516313,AAPL,LightGBM,1,10.0,sign
2021-12-14,2021-12-15,1,0.02850915601733095,0.02750915601733095,1.1475133601677325,0.7199080398510393,AAPL,LightGBM,1,10.0,sign
2021-12-15,2021-12-16,1,-0.039263850669816525,-0.040263850669816525,1.1024575669524872,0.6909217700384768,AAPL,LightGBM,1,10.0,sign
2021-12-16,2021-12-17,-1,0.006501771466984829,0.005501771466984829,1.1096254941048604,0.6947230637187932,AAPL,LightGBM,1,10.0,sign
2021-12-17,2021-12-20,1,-0.00812200183829448,-0.00912200183829448,1.1006131138019224,0.6883857986544448,AAPL,LightGBM,1,10.0,sign
2021-12-20,2021-12-21,1,0.01908692484927288,0.01808692484927288,1.1216204335931839,0.7008365808620145,AAPL,LightGBM,1,10.0,sign
2021-12-21,2021-12-22,-1,-0.01531876878626437,-0.01631876878626437,1.1044385895050204,0.6893997907419712,AAPL,LightGBM,1,10.0,sign
2021-12-22,2021-12-23,-1,-0.0036438134358485197,-0.00464381343584852,1.1004142213335124,0.6861983467310525,AAPL,LightGBM,1,10.0,sign
2021-12-23,2021-12-27,-1,-0.022974830268908786,-0.023974830268908787,1.0751323913728816,0.6697468578373698,AAPL,LightGBM,1,10.0,sign
2021-12-27,2021-12-28,1,-0.00576725189575622,-0.00676725189575622,1.0689318320505474,0.6652145121439931,AAPL,LightGBM,1,10.0,sign
2021-12-28,2021-12-29,-1,-0.0005020447322792165,-0.0015020447322792166,1.0683951804551008,0.6642153301901915,AAPL,LightGBM,1,10.0,sign
2021-12-29,2021-12-30,-1,0.006578257901939555,0.005578257901939555,1.0754233594933238,0.6679204946044144,AAPL,LightGBM,1,10.0,sign
2021-12-30,2021-12-31,-1,0.0035352953693170708,0.0025352953693170708,1.0792252987161959,0.669613870341457,AAPL,LightGBM,1,10.0,sign
2021-12-31,2022-01-03,-1,-0.025004150472947684,-0.026004150472947685,1.0522401869528841,0.652201130498325,AAPL,LightGBM,1,10.0,sign
2022-01-03,2022-01-04,1,-0.012691597320536152,-0.013691597320536153,1.0388855782155924,0.6432714552475435,AAPL,LightGBM,1,10.0,sign
2022-01-04,2022-01-05,-1,0.02659988236212174,0.02559988236212174,1.0665198123838318,0.6597391288287915,AAPL,LightGBM,1,10.0,sign
2022-01-05,2022-01-06,-1,0.016693335236175,0.015693335236175,1.0843235851479773,0.6700926361459237,AAPL,LightGBM,1,10.0,sign
2022-01-06,2022-01-07,-1,-0.0009883614473564784,-0.0019883614473564784,1.0832518815199577,0.6687602497820537,AAPL,LightGBM,1,10.0,sign
2022-01-07,2022-01-10,-1,-0.00011618907285648739,-0.0011161890728564874,1.0831260194881738,0.6680137868988862,AAPL,LightGBM,1,10.0,sign
2022-01-10,2022-01-11,-1,-0.016783781570778755,-0.017783781570778756,1.0649470689634573,0.6561339756264077,AAPL,LightGBM,1,10.0,sign
2022-01-11,2022-01-12,-1,-0.0025702361408266317,-0.0035702361408266317,1.06220990351874,0.653791422393402,AAPL,LightGBM,1,10.0,sign
2022-01-12,2022-01-13,-1,0.019028065636177538,0.018028065636177537,1.0824217032822923,0.6655780170686801,AAPL,LightGBM,1,10.0,sign
2022-01-13,2022-01-14,1,0.005110661887074208,0.004110661887074208,1.087953594626999,0.6683139832563189,AAPL,LightGBM,1,10.0,sign
2022-01-14,2022-01-18,1,-0.018894112983626976,-0.019894112983626977,1.0673976764891733,0.6550184693648798,AAPL,LightGBM,1,10.0,sign
2022-01-18,2022-01-19,1,-0.021024777738847034,-0.022024777738847034,1.0449558775820267,0.6405918331622785,AAPL,LightGBM,1,10.0,sign
2022-01-19,2022-01-20,-1,0.010347117036099251,0.00934711703609925,1.0557681583449279,0.6465795199992157,AAPL,LightGBM,1,10.0,sign
2022-01-20,2022-01-21,1,-0.01276512622240289,-0.01376512622240289,1.042291144542061,0.6376792712936058,AAPL,LightGBM,1,10.0,sign
2022-01-21,2022-01-24,1,-0.00486428500159064,-0.00586428500159064,1.0372211433603744,0.6339397383071335,AAPL,LightGBM,1,10.0,sign
2022-01-24,2022-01-25,1,-0.011384707297859231,-0.012384707297859232,1.0254126842400657,0.6260885802037182,AAPL,LightGBM,1,10.0,sign
2022-01-25,2022-01-26,-1,0.0005632515870458432,-0.0004367484129541568,1.025990249561841,0.6258151370099455,AAPL,LightGBM,1,10.0,sign
2022-01-26,2022-01-27,1,-0.0029432100539642514,-0.003943210053964251,1.0229705447440611,0.6233474164697649,AAPL,LightGBM,1,10.0,sign
2022-01-27,2022-01-28,-1,-0.06977766942076213,-0.07077766942076213,0.9515900442457331,0.5792283390925818,AAPL,LightGBM,1,10.0,sign
2022-01-28,2022-01-31,-1,-0.026125737688043937,-0.027125737688043938,0.926729052363215,0.563516343104875,AAPL,LightGBM,1,10.0,sign
2022-01-31,2022-02-01,-1,0.0009726408635577499,-2.7359136442250097e-05,0.9276304269089897,0.5635009257843565,AAPL,LightGBM,1,10.0,sign
2022-02-01,2022-02-02,1,0.007044245594408194,0.006044245594408194,0.9341648834569823,0.5669068637724736,AAPL,LightGBM,1,10.0,sign
2022-02-02,2022-02-03,-1,0.016719759455390393,0.015719759455390392,0.9497838956000558,0.5758185033045866,AAPL,LightGBM,1,10.0,sign
2022-02-03,2022-02-04,1,-0.0029496502304173777,-0.003949650230417378,0.9469823653135524,0.573544221620331,AAPL,LightGBM,1,10.0,sign
2022-02-04,2022-02-07,1,-0.004234559603942367,-0.005234559603942367,0.9429723120437499,0.5705419702067627,AAPL,LightGBM,1,10.0,sign
2022-02-07,2022-02-08,-1,-0.018466725511581794,-0.019466725511581795,0.9255587011922163,0.5594353862799105,AAPL,LightGBM,1,10.0,sign
2022-02-08,2022-02-09,1,0.008293753549481586,0.007293753549481586,0.9332350569554828,0.5635157701142953,AAPL,LightGBM,1,10.0,sign
2022-02-09,2022-02-10,-1,0.02359884099680365,0.02259884099680365,0.9552583226772181,0.5762505734022997,AAPL,LightGBM,1,10.0,sign
2022-02-10,2022-02-11,1,-0.020218427993619836,-0.021218427993619837,0.9359445010648627,0.5640234421042808,AAPL,LightGBM,1,10.0,sign
2022-02-11,2022-02-14,1,0.0014231824835904128,0.00042318248359041275,0.937276520884391,0.5642621269453137,AAPL,LightGBM,1,10.0,sign
2022-02-14,2022-02-15,-1,-0.023152465006342826,-0.024152465006342827,0.9155762590333484,0.5506338056698625,AAPL,LightGBM,1,10.0,sign
