ticker,horizon,model,n,accuracy,ci_lower,ci_upper,alpha,block_size,autocorr_lag1,n_boot,balanced_accuracy,base_rate_pos,brier,brier_skill_score
AAPL,1,CatBoost,1229,0.500406834825061,0.47192839707078926,0.5280716029292107,0.05,11,-0.026058631921824105,4000,0.49728360590347026,0.532139951179821,0.30403863430181394,-0.22120042237326465
AAPL,1,LightGBM,1229,0.5020341741253052,0.4727420667209113,0.5305126118795769,0.05,11,-0.026069518716577606,4000,0.49923281478526793,0.532139951179821,0.3176095387590104,-0.2757092656101541
AAPL,1,Random Forest,1229,0.500406834825061,0.4743694060211554,0.5264442636289667,0.05,11,-0.006514657980456026,4000,0.4956029783273501,0.532139951179821,0.2563565361114615,-0.02968068810193314
AAPL,1,XGBoost,1229,0.5028478437754271,0.4759967453213995,0.5288852725793328,0.05,11,-0.047264668084327,4000,0.5011527722377344,0.532139951179821,0.3028862031328272,-0.21657157172224628
